# Program:featureCounts v2.0.3; Command:"featureCounts" "-T" "4" "-O" "--fraction" "-M" "--fraction" "-p" "-t" "region" "-g" "ID" "-a" "ddis_regions.gff" "-o" "counts/regions_ddis.txt" "star_map_ddis/Ddis-0h-A.bam" "star_map_ddis/Ddis-0h-B.bam" "star_map_ddis/Ddis-0h-C.bam" "star_map_ddis/Ddis-16h-A.bam" "star_map_ddis/Ddis-16h-B.bam" "star_map_ddis/Ddis-16h-C.bam" "star_map_ddis/Ddis-24h-A.bam" "star_map_ddis/Ddis-24h-B.bam" "star_map_ddis/Ddis-24h-C.bam" 
Geneid	Chr	Start	End	Strand	Length	star_map_ddis/Ddis-0h-A.bam	star_map_ddis/Ddis-0h-B.bam	star_map_ddis/Ddis-0h-C.bam	star_map_ddis/Ddis-16h-A.bam	star_map_ddis/Ddis-16h-B.bam	star_map_ddis/Ddis-16h-C.bam	star_map_ddis/Ddis-24h-A.bam	star_map_ddis/Ddis-24h-B.bam	star_map_ddis/Ddis-24h-C.bam
NC_007090.3:4585001..4587500	NC_007090.3	4585001	4587500	+	2500	5080.50	5191.00	4276.50	4567.50	1712	1760	2446.17	1931	2299.25
NC_007090.3:4587501..4590000	NC_007090.3	4587501	4590000	+	2500	2998.50	5146.50	3956.00	2024.50	2740.50	3310.25	2451.50	2937	3239.00
NC_007090.3:4590001..4592500	NC_007090.3	4590001	4592500	+	2500	9317	234725.00	166387.50	5160.50	17341.00	41576	57934.83	58133.50	82149.75
NC_007090.3:4592501..4595000	NC_007090.3	4592501	4595000	+	2500	3372	3881.50	1932.50	9188.50	7362.50	7828.75	4969.50	6670.50	4561
NC_007090.3:4595001..4597500	NC_007090.3	4595001	4597500	+	2500	11.18	147.86	37.08	52.25	115.44	157.59	44.98	120.06	146.63
NC_007090.3:4597501..4600000	NC_007090.3	4597501	4600000	+	2500	0.25	40.19	8.20	3.21	78.59	41.44	14.14	24.79	51.97
NC_007090.3:4600001..4602500	NC_007090.3	4600001	4602500	+	2500	2	12.21	3.86	0.22	19.03	21.94	11.75	9.12	12.43
NC_007090.3:4602501..4605000	NC_007090.3	4602501	4605000	+	2500	4512.60	4541.12	9575.06	503.62	542.90	454.47	418.83	1164.00	325.87
NC_007090.3:4605001..4607500	NC_007090.3	4605001	4607500	+	2500	33.50	40	33	162.50	370.75	275	151	140.50	161
NC_007090.3:4607501..4610000	NC_007090.3	4607501	4610000	+	2500	6222.50	3736.50	4731.50	8746	8478.25	10882	5280	5116	5058.44
NC_007090.3:4610001..4612500	NC_007090.3	4610001	4612500	+	2500	10954.50	7955	8245.50	7190	3930.50	4373	4974.50	6458.00	4916.50
NC_007090.3:4612501..4615000	NC_007090.3	4612501	4615000	+	2500	300.50	2935.50	857.50	290	2971.33	856.50	582	1534.50	2614.56
NC_007090.3:4615001..4617500	NC_007090.3	4615001	4617500	+	2500	346.50	988.50	488.50	1469.50	1776	1155.50	839	1814	1623.50
NC_007090.3:4617501..4620000	NC_007090.3	4617501	4620000	+	2500	33.50	360	149.50	86	611	231.50	221.50	746	768.50
NC_007090.3:4620001..4622500	NC_007090.3	4620001	4622500	+	2500	18	254.50	91.50	14	269	114	69	327	384
NC_007090.3:4622501..4625000	NC_007090.3	4622501	4625000	+	2500	3	109.50	46	3	104.50	35.50	30.00	125.22	140
NC_007090.3:4625001..4627500	NC_007090.3	4625001	4627500	+	2500	11.50	132.50	109.50	11	186.50	107.50	30	199	229.50
NC_007090.3:4627501..4630000	NC_007090.3	4627501	4630000	+	2500	271	762	656.17	355.50	861.50	211	381	1088.00	891
NC_007090.3:4630001..4632500	NC_007090.3	4630001	4632500	+	2500	1375.70	1157	562	152.50	72.50	81.50	660	399.00	622
NC_007090.3:4632501..4635000	NC_007090.3	4632501	4635000	+	2500	61	188.50	77.50	73.50	401	147.50	118	217.50	405.50
NC_007090.3:4635001..4637500	NC_007090.3	4635001	4637500	+	2500	2222	1048.50	1518.50	866.50	331	426.50	584	576.50	536.50
NC_007090.3:4637501..4640000	NC_007090.3	4637501	4640000	+	2500	0	4.80	1.10	0	6.36	15.06	5.86	17.69	44.60
NC_007090.3:4640001..4642500	NC_007090.3	4640001	4642500	+	2500	800.90	400.95	564.10	2014	656.66	154.57	680.26	802.10	620.95
NC_007090.3:4642501..4645000	NC_007090.3	4642501	4645000	+	2500	73.50	132	88.50	40	58	46	77.50	82.50	141
NC_007090.3:4645001..4647500	NC_007090.3	4645001	4647500	+	2500	2.50	68	56	40954.00	43593	45418.17	13424.00	12190.50	10256.25
NC_007090.3:4647501..4650000	NC_007090.3	4647501	4650000	+	2500	243.50	636	264	360.50	456.50	4066.58	4331	4103	3392.25
NC_007090.3:4650001..4652500	NC_007090.3	4650001	4652500	+	2500	582.50	965	644	488.50	573.50	406	523	572.50	644.50
NC_007090.3:4652501..4655000	NC_007090.3	4652501	4655000	+	2500	548.50	2236.50	1348	507.50	942	685.25	913	1166	1083.50
NC_007090.3:4655001..4657500	NC_007090.3	4655001	4657500	+	2500	566.50	1226.00	897.00	2376.50	1421.25	395.50	1290.00	1078.00	1088.00
NC_007090.3:4657501..4660000	NC_007090.3	4657501	4660000	+	2500	195.75	169.00	249.00	481.25	237.25	154.25	388.00	191.50	209.25
NC_007090.3:4660001..4662500	NC_007090.3	4660001	4662500	+	2500	248.25	309.00	316.00	292.25	264.00	289.25	394.00	268.00	300.75
NC_007090.3:4662501..4665000	NC_007090.3	4662501	4665000	+	2500	443.50	410	589	629	370.50	951	400.50	382.50	392
NC_007090.3:4665001..4667500	NC_007090.3	4665001	4667500	+	2500	1333	560.50	767.50	794.25	309	808.50	849.50	663.50	776
NC_007090.3:4667501..4670000	NC_007090.3	4667501	4670000	+	2500	552	184	211.50	120.50	32	50	204	144.50	237
NC_007090.3:4670001..4672500	NC_007090.3	4670001	4672500	+	2500	1430.50	831.50	1001	11850.25	3273.00	1121	3044.50	2792.00	2183.17
NC_007090.3:4672501..4675000	NC_007090.3	4672501	4675000	+	2500	75.50	99.50	32	563.50	382	127.50	229	194	216.50
NC_007090.3:4675001..4677500	NC_007090.3	4675001	4677500	+	2500	59	19	23	2118	773	205.50	430.50	304	211
NC_007090.3:4677501..4680000	NC_007090.3	4677501	4680000	+	2500	0	2	0	6	0	0	1	1.50	3.50
NC_007090.3:4680001..4682500	NC_007090.3	4680001	4682500	+	2500	0	0	2.33	1.25	4	0	3	4.50	10.50
NC_007090.3:4682501..4685000	NC_007090.3	4682501	4685000	+	2500	7.87	14.64	3.58	15.75	3.72	1.50	21.17	6.22	10.64
NC_007090.3:4685001..4687500	NC_007090.3	4685001	4687500	+	2500	141	130	60	322	71	28	280	110.50	77
NC_007090.3:4687501..4690000	NC_007090.3	4687501	4690000	+	2500	2313.50	3521.50	2275.50	9163.50	7411.50	6951	4800	4826	4936.50
NC_007090.3:4690001..4692500	NC_007090.3	4690001	4692500	+	2500	2905	4665.50	3166.50	11093	10356.50	5470.50	6062.50	6629.50	6352
NC_007090.3:4692501..4695000	NC_007090.3	4692501	4695000	+	2500	1309.50	4784.50	2434	1328	2596	2883	4526	5021	4785
NC_007090.3:4695001..4697500	NC_007090.3	4695001	4697500	+	2500	43	114.50	72	10337.50	2914.50	1265.50	1688.50	1961.50	1439.50
NC_007090.3:4697501..4700000	NC_007090.3	4697501	4700000	+	2500	30.00	25.00	23.50	769.50	158.00	49.00	117.00	53.00	70.00
NC_007090.3:4700001..4702500	NC_007090.3	4700001	4702500	+	2500	98.00	147.00	66.50	148.00	38.50	12.00	101.00	58.50	66.00
NC_007090.3:4702501..4705000	NC_007090.3	4702501	4705000	+	2500	196.50	457	238	288.90	752	165.25	227	371.50	543
NC_007090.3:4705001..4707500	NC_007090.3	4705001	4707500	+	2500	112.50	577	241	50.50	559.50	324.50	161.50	283.50	470
NC_007090.3:4707501..4710000	NC_007090.3	4707501	4710000	+	2500	482.50	4074.25	1362.50	296.50	753.50	894.25	1043.50	1464.50	2165.62
NC_007090.3:4710001..4712500	NC_007090.3	4710001	4712500	+	2500	88.50	5338.75	1497.00	36.50	622	880	781.50	1592.50	2543.88
NC_007090.3:4712501..4715000	NC_007090.3	4712501	4715000	+	2500	124.50	3441.50	1100.50	27	284	340.50	472.50	939.50	1306
NC_007090.3:4715001..4717500	NC_007090.3	4715001	4717500	+	2500	533.50	2391	1140	568	1160	246.50	785	1274	1554.50
NC_007090.3:4717501..4720000	NC_007090.3	4717501	4720000	+	2500	50.50	938.08	269	289.50	1400.50	1619	555	1002.50	1370
NC_007090.3:4720001..4722500	NC_007090.3	4720001	4722500	+	2500	63	57	46	15491.50	3598	950.00	1729	1655.50	1071
NC_007090.3:4722501..4725000	NC_007090.3	4722501	4725000	+	2500	3074	4633.42	2588.00	1097	2801.50	1551.50	2210	1611.50	2967
NC_007090.3:4725001..4727500	NC_007090.3	4725001	4727500	+	2500	142.50	234	129	171.50	194	4834.55	2378.50	4031.00	5057.00
NC_007090.3:4727501..4730000	NC_007090.3	4727501	4730000	+	2500	57	1115	379	33.50	72	345.50	137.67	219	351.50
NC_007090.3:4730001..4732500	NC_007090.3	4730001	4732500	+	2500	84	193	81	158	154	161.50	165.50	200	325.50
NC_007090.3:4732501..4735000	NC_007090.3	4732501	4735000	+	2500	1693	4610.25	2809	2620.50	10778	10917.75	7640.50	10001	12810
NC_007090.3:4735001..4737500	NC_007090.3	4735001	4737500	+	2500	422.50	1466.75	733	664	3279.50	3308.75	2387.50	3135.50	4140.50
NC_007090.3:4737501..4740000	NC_007090.3	4737501	4740000	+	2500	549.50	4260	1944	1173.00	3472.50	3824.50	1691.50	3062.50	4699
NC_007090.3:4740001..4742500	NC_007090.3	4740001	4742500	+	2500	498.50	3509.50	1729	555.50	2693	2473	1007.50	2061.50	3471
NC_007090.3:4742501..4745000	NC_007090.3	4742501	4745000	+	2500	616	1158	567	615.50	1046	446.50	734	965	1145
NC_007090.3:4745001..4747500	NC_007090.3	4745001	4747500	+	2500	85	349.50	153.50	109.50	519.50	323.50	99	352.50	417.50
NC_007090.3:4747501..4750000	NC_007090.3	4747501	4750000	+	2500	195.50	381	216.50	1236	807.50	673.50	365	609	685
NC_007090.3:4750001..4752500	NC_007090.3	4750001	4752500	+	2500	8	12	6	67.50	36	15.50	17	22.50	38
NC_007090.3:4752501..4755000	NC_007090.3	4752501	4755000	+	2500	20	27.50	64.50	37.50	56	76.50	136.50	327.17	116.50
NC_007090.3:4755001..4757500	NC_007090.3	4755001	4757500	+	2500	353.50	218.50	129.50	102	136	23.50	129	88	107.50
NC_007090.3:4757501..4760000	NC_007090.3	4757501	4760000	+	2500	85.50	50	40	379.50	233	2744.50	295.50	715.50	421
NC_007090.3:4760001..4762500	NC_007090.3	4760001	4762500	+	2500	63.50	485.50	161.33	41	430.25	417.50	230.50	311.50	574.07
NC_007090.3:4762501..4765000	NC_007090.3	4762501	4765000	+	2500	127.50	402.50	199	136	359	104	528.50	1593.25	1061.50
NC_007090.3:4765001..4767500	NC_007090.3	4765001	4767500	+	2500	15518.50	16172.25	9400.50	1920	2494.00	4286.50	2537.50	3925.25	2482.56
NC_007090.3:4767501..4770000	NC_007090.3	4767501	4770000	+	2500	816	941	798.50	724.50	1223	1871.50	1264.50	1259.50	1137.94
NC_007090.3:4770001..4772500	NC_007090.3	4770001	4772500	+	2500	1456.17	1117.50	1087	2342.17	1247.17	1534.50	1537	1768	1444.75
NC_007090.3:4772501..4775000	NC_007090.3	4772501	4775000	+	2500	1907.33	1473.25	1688	1699.33	1364.50	880.50	1240	1518.50	1340.50
NC_007090.3:4775001..4777500	NC_007090.3	4775001	4777500	+	2500	21.50	8.50	15.50	6	0	0	4.50	7	13
NC_007090.3:4777501..4780000	NC_007090.3	4777501	4780000	+	2500	74	69	55.50	19	30	30.50	226.50	140.50	111.25
NC_007090.3:4780001..4782500	NC_007090.3	4780001	4782500	+	2500	80	795	439.50	60	751.17	832.92	294.50	511.50	883
NC_007090.3:4782501..4785000	NC_007090.3	4782501	4785000	+	2500	47	2624	1511.50	304	2902.00	2853.25	703	1267.50	2708.79
NC_007090.3:4785001..4787500	NC_007090.3	4785001	4787500	+	2500	116	203.50	158.50	5714	2550.33	386.50	1752	953	726
NC_007090.3:4787501..4790000	NC_007090.3	4787501	4790000	+	2500	256.50	170.50	349.25	118802.25	48071.53	33552.75	36938.25	16447.42	9656.50
NC_007090.3:4790001..4792500	NC_007090.3	4790001	4792500	+	2500	8370	22123.50	42321	7180.75	6084.63	8217.50	14145.75	14296.42	14485
NC_007090.3:4792501..4795000	NC_007090.3	4792501	4795000	+	2500	17315.25	23084.00	34537.25	2557	692	3108.25	15673	8552	11462
NC_007090.3:4795001..4797500	NC_007090.3	4795001	4797500	+	2500	35.25	154	48	231	224.50	68.50	181.50	161	287.50
NC_007090.3:4797501..4800000	NC_007090.3	4797501	4800000	+	2500	15.50	42	24.50	14.50	40.50	29.50	32	30	48.50
NC_007090.3:4800001..4802500	NC_007090.3	4800001	4802500	+	2500	10513.50	2594.50	4269.50	7552.50	1699.50	2981	3851	2455	1802.50
NC_007090.3:4802501..4805000	NC_007090.3	4802501	4805000	+	2500	7042.50	5336.50	5826.50	7033	5112.50	3521	5076	4382	4815.97
NC_007090.3:4805001..4807500	NC_007090.3	4805001	4807500	+	2500	3349.50	1769	2556	9933	3342	3566	5231.25	3032.67	2240.75
NC_007090.3:4807501..4810000	NC_007090.3	4807501	4810000	+	2500	66	168	115	228	364.50	136	228.75	442.50	805.50
NC_007090.3:4810001..4812500	NC_007090.3	4810001	4812500	+	2500	0.67	114.12	41	1197	386	298.53	73.50	154.15	461.62
NC_007090.3:4812501..4815000	NC_007090.3	4812501	4815000	+	2500	14.50	9	36.50	2587	434.50	176	123.50	331	133.50
NC_007090.3:4815001..4817500	NC_007090.3	4815001	4817500	+	2500	141	124	247.50	737	1279.50	4100.50	1578	2496.50	2088.50
NC_007090.3:4817501..4820000	NC_007090.3	4817501	4820000	+	2500	673	1044	506	800	911	165	1811	2429.50	1731.50
NC_007090.3:4820001..4822500	NC_007090.3	4820001	4822500	+	2500	1841.50	2247.50	1193.50	2491	2697.50	1818	4322.58	4916.00	3716
NC_007090.3:4822501..4825000	NC_007090.3	4822501	4825000	+	2500	191.50	999.50	402	75.50	80	47	298.50	670.50	565.50
NC_007090.3:4825001..4827500	NC_007090.3	4825001	4827500	+	2500	15.50	49	30.50	30.83	10	41819.00	93524.07	142598.71	96068.94
NC_007090.3:4827501..4830000	NC_007090.3	4827501	4830000	+	2500	218	410	243.50	902	804.50	776.50	578	1075.75	631.25
NC_007090.3:4830001..4832500	NC_007090.3	4830001	4832500	+	2500	117	475.50	351.50	358	836.50	354.50	492.50	1063.50	709.50
NC_007090.3:4832501..4835000	NC_007090.3	4832501	4835000	+	2500	175.50	174.50	183	362	277	57	211.50	400.50	174
NC_007090.3:4835001..4837500	NC_007090.3	4835001	4837500	+	2500	820.50	4408.50	2301	70	63.50	67.50	627.50	1181.50	1201.50
NC_007090.3:4837501..4840000	NC_007090.3	4837501	4840000	+	2500	2024.50	11151.50	5372.00	113	133.50	184	1564.25	2745.00	3001.50
NC_007090.3:4840001..4842500	NC_007090.3	4840001	4842500	+	2500	2915.50	4119.50	2372.50	6220	3654.50	1807	3645.08	2857.50	2881.22
NC_007090.3:4842501..4845000	NC_007090.3	4842501	4845000	+	2500	1213.50	1661.00	944.50	2046	1670.50	1233	1747.50	1110	1247
NC_007090.3:4845001..4847500	NC_007090.3	4845001	4847500	+	2500	74.50	44.50	113	31386.50	12604	3464.75	20983.42	12832	6540.25
NC_007090.3:4847501..4850000	NC_007090.3	4847501	4850000	+	2500	31.50	32	41	12495.50	2839	468	951.50	3109.50	693.75
NC_007090.3:4850001..4852500	NC_007090.3	4850001	4852500	+	2500	14.50	8.50	9	2289.75	662	353.25	1228.12	1121	441
NC_007090.3:4852501..4855000	NC_007090.3	4852501	4855000	+	2500	4097.50	1831	2869	5089.25	2589	1454.50	8841.62	6086.50	3043
NC_007090.3:4855001..4857500	NC_007090.3	4855001	4857500	+	2500	1819	1187	1189	2270.00	1782.50	2006.50	4168	10376.50	3211.50
NC_007090.3:4857501..4860000	NC_007090.3	4857501	4860000	+	2500	255.50	205.50	155	194	99.50	229.50	623	1710.50	521
NC_007090.3:4860001..4862500	NC_007090.3	4860001	4862500	+	2500	198.50	91.50	184.50	26.50	8	8	115	100.00	85.50
NC_007090.3:4862501..4865000	NC_007090.3	4862501	4865000	+	2500	8852.50	5139	6742.50	1593	1587	904	3680.50	2675.50	2129
NC_007090.3:4865001..4867500	NC_007090.3	4865001	4867500	+	2500	271.50	766.50	521	321.50	433	70	435	309.50	403.50
NC_007090.3:4867501..4870000	NC_007090.3	4867501	4870000	+	2500	767	752	752.50	1164.50	768	454.50	583	432	479.50
NC_007090.3:4870001..4872500	NC_007090.3	4870001	4872500	+	2500	637.50	696	396.50	1121.50	685	496.50	853	645	756
NC_007090.3:4872501..4875000	NC_007090.3	4872501	4875000	+	2500	338.50	751.50	271.50	253	328	99	463.50	273.50	525.25
NC_007090.3:4875001..4877500	NC_007090.3	4875001	4877500	+	2500	477.50	803.50	700.50	706.50	707	277.50	681	743	873.75
NC_007090.3:4877501..4880000	NC_007090.3	4877501	4880000	+	2500	626.50	546	374	790.50	406	150.50	516.25	465.50	427
NC_007090.3:4880001..4882500	NC_007090.3	4880001	4882500	+	2500	216.50	81	90	233	56	52	483.25	312	464
NC_007090.3:4882501..4885000	NC_007090.3	4882501	4885000	+	2500	770.75	390.67	642.50	699.58	287.67	215.25	576.33	767.17	502.08
NC_007090.3:4885001..4887500	NC_007090.3	4885001	4887500	+	2500	1020.04	276.25	388.50	695.37	144.50	461.12	504.08	511.87	497.29
NC_007090.3:4887501..4890000	NC_007090.3	4887501	4890000	+	2500	774.71	545.58	526.00	837.54	935.33	704.12	655.58	1057.96	1047.62
NC_007090.3:4890001..4892500	NC_007090.3	4890001	4892500	+	2500	551.50	3477.00	2186	1668	5599	4783.25	2275	4596.50	5839.50
NC_007090.3:4892501..4895000	NC_007090.3	4892501	4895000	+	2500	13	1797	986	83.50	2526	977	524.50	2208	3015
NC_007090.3:4895001..4897500	NC_007090.3	4895001	4897500	+	2500	1	634.50	302	10.50	883.50	253.25	123.50	811	1113.22
NC_007090.3:4897501..4900000	NC_007090.3	4897501	4900000	+	2500	105.50	454.50	195.50	595	862.50	299	226.50	936.50	657
NC_007090.3:4900001..4902500	NC_007090.3	4900001	4902500	+	2500	6615.50	3546.50	5925	4729.50	4572.50	6363.50	6574.25	6783	5034
NC_007090.3:4902501..4905000	NC_007090.3	4902501	4905000	+	2500	11254.50	10473.00	16361.50	14057.50	9641	21781.50	15729.25	10711.00	10769.50
NC_007090.3:4905001..4907500	NC_007090.3	4905001	4907500	+	2500	170	493	452.50	133.75	408	320.50	292	300.50	469
NC_007090.3:4907501..4910000	NC_007090.3	4907501	4910000	+	2500	732.50	1044.50	650	1089.75	1584	651.83	1263	1039	1363.75
NC_007090.3:4910001..4912500	NC_007090.3	4910001	4912500	+	2500	1010.00	1626.50	907.50	2047.00	2652	3281.17	2152.50	1383.50	2084.75
NC_007090.3:4912501..4915000	NC_007090.3	4912501	4915000	+	2500	57.50	63.50	45	105.50	41	29	22	22.50	23
NC_007090.3:4915001..4917500	NC_007090.3	4915001	4917500	+	2500	188	106.50	61	773	250	277	335.50	261.50	243.50
NC_007090.3:4917501..4920000	NC_007090.3	4917501	4920000	+	2500	2	0	0	122	46.50	99.50	95	89	65
NC_007090.3:4920001..4922500	NC_007090.3	4920001	4922500	+	2500	3543	1468.50	1866.50	16084.00	2824.50	1489	2287	2020.50	1788
NC_007090.3:4922501..4925000	NC_007090.3	4922501	4925000	+	2500	5642.50	2072.50	3268	29060	4459.50	1441.50	4029.50	3390.50	2442.50
NC_007090.3:4925001..4927500	NC_007090.3	4925001	4927500	+	2500	527	398	258	1374	1324	909	1279	1042.50	1268.50
NC_007090.3:4927501..4930000	NC_007090.3	4927501	4930000	+	2500	690.50	556	397.50	874	2081.50	786.50	1666.50	1414	1677.00
NC_007090.3:4930001..4932500	NC_007090.3	4930001	4932500	+	2500	6757.00	6967	3991	7388	18921.00	21247.50	15514.50	12407.25	18054.50
NC_007090.3:4932501..4935000	NC_007090.3	4932501	4935000	+	2500	5065.50	3076.50	2530.50	8433.50	3724.50	4188	6706.00	3551.25	3276
NC_007090.3:4935001..4937500	NC_007090.3	4935001	4937500	+	2500	6016.50	3511	4796	590.50	70.50	33	1208.50	737.50	927
NC_007090.3:4937501..4940000	NC_007090.3	4937501	4940000	+	2500	574	404.50	478.50	500.75	458	204.50	542	531	510
NC_007090.3:4940001..4942500	NC_007090.3	4940001	4942500	+	2500	258	144	96	2452.75	1507	1738.50	1163.50	1263.50	766
NC_007090.3:4942501..4945000	NC_007090.3	4942501	4945000	+	2500	740	158	280	603	156	222	404	303	282
NC_007090.3:4945001..4947500	NC_007090.3	4945001	4947500	+	2500	617.50	3403.50	1665	1384.00	4941	3897.50	1878	3244.33	3901
NC_007090.3:4947501..4950000	NC_007090.3	4947501	4950000	+	2500	343	10350.50	4897	591.00	10545	8595	3668.50	6010.83	9744.50
NC_007090.3:4950001..4952500	NC_007090.3	4950001	4952500	+	2500	556.50	6652	3035.50	621.50	5457	7129.50	2000.50	3341.83	5813.00
NC_007090.3:4952501..4955000	NC_007090.3	4952501	4955000	+	2500	403.50	227	217.50	289.50	75.50	98.00	205	204	173.50
NC_007090.3:4955001..4957500	NC_007090.3	4955001	4957500	+	2500	3209.00	1779	2377.00	1072	253.50	299.50	783.00	620.00	707.50
NC_007090.3:4957501..4960000	NC_007090.3	4957501	4960000	+	2500	84	12	22	1596	638	186	384	534	358
NC_007090.3:4960001..4962500	NC_007090.3	4960001	4962500	+	2500	846	599	421	489	519	505	1361.00	510	877
NC_007090.3:4962501..4965000	NC_007090.3	4962501	4965000	+	2500	7374	2287	3354	3458	889	4103	1642	918	810
NC_007090.3:4965001..4967500	NC_007090.3	4965001	4967500	+	2500	0	4	0	2072.50	463.50	95	407.50	104	174
NC_007090.3:4967501..4970000	NC_007090.3	4967501	4970000	+	2500	217.50	719.50	736.50	376.00	399.50	1653	458.50	488.50	409.00
NC_007090.3:4970001..4972500	NC_007090.3	4970001	4972500	+	2500	1848.78	1225.77	1490.04	705.35	368.90	487.25	708.76	808.48	469.30
NC_007090.3:4972501..4975000	NC_007090.3	4972501	4975000	+	2500	489.53	450.94	844.80	737.66	715.95	386.20	736.49	727.76	517.67
NC_007090.3:4975001..4977500	NC_007090.3	4975001	4977500	+	2500	533.57	438.74	1073.49	215.65	201.90	153.84	207.68	265.27	183.89
NC_007090.3:4977501..4980000	NC_007090.3	4977501	4980000	+	2500	928.50	968.67	2039.08	438.93	204.35	209.24	364.73	688.47	257.27
NC_007090.3:4980001..4982500	NC_007090.3	4980001	4982500	+	2500	13	11.50	4	1905	1793	487.75	860	832	713.50
NC_007090.3:4982501..4985000	NC_007090.3	4982501	4985000	+	2500	18	98	56	6496.50	8671.50	6528.00	4010	4032	3713
NC_007090.3:4985001..4987500	NC_007090.3	4985001	4987500	+	2500	2	68	41	23681.00	19512.00	9628.75	17255.50	8908.50	11939.50
NC_007090.3:4987501..4990000	NC_007090.3	4987501	4990000	+	2500	138	110.50	105	24387	19869	7696	16512	7491	10508
NC_007090.3:4990001..4992500	NC_007090.3	4990001	4992500	+	2500	2339	1241	3018	686	251.50	210.50	1376.50	676.50	914
NC_007090.3:4992501..4995000	NC_007090.3	4992501	4995000	+	2500	0	2	0	2073.50	708.50	160	685.50	313.50	394
NC_007090.3:4995001..4997500	NC_007090.3	4995001	4997500	+	2500	2409.00	825.50	1308	3817.50	685.50	156.50	1501.50	2505	876.00
NC_007090.3:4997501..5000000	NC_007090.3	4997501	5000000	+	2500	145	68.83	58.89	44	12.36	1.61	113.94	373.42	88.81
NC_007090.3:5000001..5002500	NC_007090.3	5000001	5002500	+	2500	71.50	102.50	78	5001	1836	222	1190.50	1093.50	743
NC_007090.3:5002501..5005000	NC_007090.3	5002501	5005000	+	2500	353	522.50	318	42	11.50	34	488.50	68.50	405.50
NC_007090.3:5005001..5007500	NC_007090.3	5005001	5007500	+	2500	90.50	155	96.50	7.50	2	6	150	30	131.50
NC_007090.3:5007501..5010000	NC_007090.3	5007501	5010000	+	2500	674	410	396.50	837.50	189.50	133	783	1106	539.50
NC_007090.3:5010001..5012500	NC_007090.3	5010001	5012500	+	2500	97.50	129.00	114	280	150	448.00	734.00	7136.50	722
NC_007090.3:5012501..5015000	NC_007090.3	5012501	5015000	+	2500	61	71	52	77.50	148.50	60.50	111	137.50	123.50
NC_007090.3:5015001..5017500	NC_007090.3	5015001	5017500	+	2500	0	0	0	219	522	308.50	260	196	244.50
NC_007090.3:5017501..5020000	NC_007090.3	5017501	5020000	+	2500	43	32.50	48	15.50	14	15.50	55	156	54.50
NC_007090.3:5020001..5022500	NC_007090.3	5020001	5022500	+	2500	69.50	197.00	88	103.50	111.50	129.50	374	1060	381.50
NC_007090.3:5022501..5025000	NC_007090.3	5022501	5025000	+	2500	608.50	505.50	857.50	249.50	133	102	566	554.50	415.50
NC_007090.3:5025001..5027500	NC_007090.3	5025001	5027500	+	2500	2655	1901	2586.50	621	237.50	797	2098.00	1301.50	1439
NC_007090.3:5027501..5030000	NC_007090.3	5027501	5030000	+	2500	339	785.50	666	881.50	2402	2236.50	1535	2755.50	2410
NC_007090.3:5030001..5032500	NC_007090.3	5030001	5032500	+	2500	9.50	33.50	22.50	44.50	69	104.50	64.50	143	64.50
NC_007090.3:5032501..5035000	NC_007090.3	5032501	5035000	+	2500	85.50	227	92	290	452	523	405	740.50	484.50
NC_007090.3:5035001..5037500	NC_007090.3	5035001	5037500	+	2500	403	363	235	271	162.50	100	704.50	1173	461.17
NC_007090.3:5037501..5040000	NC_007090.3	5037501	5040000	+	2500	122.50	69.50	14	78.50	38.50	30	423	1180	274.17
NC_007090.3:5040001..5042500	NC_007090.3	5040001	5042500	+	2500	1343	1030.50	1396	496.50	334	999.50	3495	1151.50	1580.17
NC_007090.3:5042501..5045000	NC_007090.3	5042501	5045000	+	2500	633.50	724	992.50	148	100	138.50	1883	668.50	939.50
NC_007090.3:5045001..5047500	NC_007090.3	5045001	5047500	+	2500	44	51	86.50	10	0	8	91	36	44
NC_007090.3:5047501..5050000	NC_007090.3	5047501	5050000	+	2500	78	320.50	312	12	26	8	91.50	120	227.50
NC_007090.3:5050001..5052500	NC_007090.3	5050001	5052500	+	2500	302	725.50	372	663.22	2711.38	1512.50	689.50	1330	1900
NC_007090.3:5052501..5055000	NC_007090.3	5052501	5055000	+	2500	16	563	71	17	2241.62	1715.50	212	737.67	1948.83
NC_007090.3:5055001..5057500	NC_007090.3	5055001	5057500	+	2500	0	322	37	0	1174.12	1029.57	65	270	1018.58
NC_007090.3:5057501..5060000	NC_007090.3	5057501	5060000	+	2500	173.50	130	125	147	206.50	190	62.50	106	202.75
NC_007090.3:5060001..5062500	NC_007090.3	5060001	5062500	+	2500	1988	1018.50	1013.50	770.50	258.50	582	874	641.50	488
NC_007090.3:5062501..5065000	NC_007090.3	5062501	5065000	+	2500	32.50	382.50	134.50	9.50	372.72	265	72.50	742	1044.50
NC_007090.3:5065001..5067500	NC_007090.3	5065001	5067500	+	2500	0	1303.50	462.50	2	1255.39	962.50	200.90	2054.83	2940.00
NC_007090.3:5067501..5070000	NC_007090.3	5067501	5070000	+	2500	506	3848.50	2175	442.50	2288.50	2986.50	1104.50	4698	5750.83
NC_007090.3:5070001..5072500	NC_007090.3	5070001	5072500	+	2500	7.50	3.50	2.50	1.50	0.50	0.17	7	2	12.67
